Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6,Feature_7,TrueLabel,PredictedLabel,silhouette_score,calinski_harabasz_score,davies_bouldin_score,adjusted_rand_index,jaccard_index,fowlkes_mallows_index,normalized_mutual_info_score,adjusted_mutual_info_score,homogeneity_score,completeness_score,v_measure_score,purity_score,iCH,icSIL,iDB,iGD43,iGD53,iWB,iPS,irCIP,iXB,Iteration
0.9918779541586896,0.4575471837257292,0.7302946677807182,1.3305702426246628,1.686853493506985,1.1521942469766076,0.6183501894115431,-0.3664974821192053,2.0,1.0,0.22533156863795592,4.539172451992022,1.35170390935414,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.7318017935595154,0.6203141488450717,0.5464416222756628,0.2776109906214311,0.35854399945717835,2.3110351534431883,1.3386436731604263,1.4816267539316572e-08,0.27438068402822763,11
-0.5659011516384478,-1.5242556227924415,-0.5096550969283143,-0.693328364154864,0.2460091228287469,-0.4257802295899234,0.3708236399629104,1.2051561380988376,1.0,0.0,0.2156308878758636,4.72121963767936,1.4198430043883388,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.897586613902836,0.6237881693169128,0.5877956444509954,0.2757121139703234,0.36693425895540677,2.4714650166939527,1.366894570106078,2.0170504029723703e-08,0.29441689234295654,12
0.6604355912231283,0.1678099313107919,1.8898773181104616,0.8571436679393933,-0.2457076068471597,0.7951343289214071,1.3137819235767492,-0.3315718461143599,2.0,1.0,0.2325711081373253,5.2531061849227,1.3961879533307775,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.07878042705821,0.6272998403381702,0.6206882691269106,0.2741138100647659,0.37274595066689326,2.6035060418228357,1.383931043345805,2.0558332670695088e-08,0.3098941395261286,13
-1.0520166172772707,-1.176570919894517,-1.4281364041201905,0.0168114978730401,-0.4515425169440508,-2.372332686084403,-0.7253653647381771,0.6463459620213112,1.0,0.0,0.2597163133410193,6.668694484642723,1.3052745570996667,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.335202859742818,0.6326049118064424,0.6400472326927206,0.27459852365747434,0.3787686922221914,2.6746059896403014,1.407462306122714,3.1740233388594877e-08,0.3192361497751429,14
1.15759913562647,-1.176570919894517,1.0632441416377731,0.5730877231282316,2.3272287693639795,1.0715678138673688,0.1586580261497967,0.8675416567186655,2.0,1.0,0.2605039356402007,6.987868373192079,1.315866876554571,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.5787138939727687,0.6367105178025907,0.6576858398976799,0.2750310611087102,0.38443091480246705,2.744347862305285,1.4223005116404797,5.022220414378293e-08,0.32771961242705383,15
-0.9967762234546772,-1.396771231729869,-0.7966805054257755,-0.243573118203858,-1.2177057934158124,-0.7252498382813819,-0.6900044291026582,-1.3444152902548765,1.0,0.0,0.28505681881895106,8.552776984659278,1.2367269448205256,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8895928371406763,0.6420272530626846,0.6670339985888705,0.27782735177869894,0.391106252974998,2.7774380268616223,1.4422283859129692,6.83460770398068e-08,0.33241399226535573,16
-0.333891497583555,-0.0176219102347678,0.9484339782387888,-1.1075766170044747,-0.1313548790155535,-0.6446234051721431,-0.3717560083829876,-0.5993350554848413,1.0,0.0,0.27196402531992253,8.713844787968863,1.2759715824608582,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.173372363659982,0.6455460287271969,0.6782312626869639,0.28011231463521236,0.39732986945890636,2.8165767988003974,1.4663477521011132,1.2966071900004778e-07,0.33808731887412036,17
-0.6100934666965226,1.2456325102943586,-0.2455917211106499,1.44892688629598,0.5890673063235655,0.7720982051759103,0.0643621977884128,1.3914261967913464,2.0,1.0,0.2686078589271593,8.906533523505782,1.2987894528311899,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.436325761429193,0.6483694289434182,0.6898116585554434,0.28190359177968244,0.40292161399343185,2.8597040922000394,1.4828489171078587,1.6910772708122106e-07,0.34394713229739593,18
-0.2455068674674053,-0.9563706080591644,-0.91149066882476,0.1470038059114892,0.2688796683950681,-1.0247194469728402,0.3708236399629104,0.3203733593094209,1.0,0.0,0.27108595544762626,9.360596728799113,1.3063317424670957,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.6954979176065565,0.6506492094467646,0.7010790809294164,0.2831096694074681,0.4071935069566048,2.900364248692269,1.5028762752717888,2.1654908839243298e-07,0.3496748190141911,19
0.0306951016455622,0.7820529064304589,0.2940160468645771,0.8808149966736568,0.5204556696246018,1.5553264125228017,-0.2420992443860847,1.2517236527719648,2.0,1.0,0.2780565894376057,10.006732981053196,1.2935057785658948,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.961059670778889,0.652932306438633,0.7104989190311795,0.2848860024550456,0.4116023399669199,2.9352249241432555,1.516809988528417,2.48974771751027e-07,0.35445109043932455,20
-0.5438049941094104,-0.37689610322929,-1.1985160773222212,-0.7643423503576544,0.5090203968414412,-0.5985511576811494,-0.2420992443860847,-0.2966462101095145,1.0,0.0,0.28688639705138436,10.869707217263946,1.272386242041439,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.242423839659129,0.655227364126875,0.7180945519356131,0.28638232484298115,0.4147677130263115,2.961926324369463,1.5337456858038945,2.756965823504222e-07,0.3583345325303953,21
-0.5990453879320039,-1.3388237812468815,-1.1066679466030336,-0.7525066859905226,-0.7145537909567451,-1.2205264988095632,0.9012376744956948,-1.2396383822403405,1.0,0.0,0.2997426516053659,12.066088047814894,1.2408595146302033,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.5525903945753,0.6578754340590169,0.7231252097006456,0.2880113584535406,0.41734712155247156,2.9779785864920014,1.5532740056411052,2.9485802715017314e-07,0.36088225884188474,22
0.4394740159327542,-0.3884855933258875,0.0299526710469128,-0.1133808101654089,-0.3028839707629628,-1.128382003827576,-0.2420992443860847,-2.6948732157755653,1.0,0.0,0.29792399190810576,12.418729814291474,1.2562501011218599,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.851118195432525,0.6600066174349727,0.7284467674542706,0.2894669984476463,0.41998201150161263,2.99554422994605,1.5674810223040658,3.024079764233497e-07,0.363537352007362,23
1.533233813620106,1.3383484310671383,0.7073326351009213,1.2003779345862136,-0.0970490606660716,1.9008682687052536,-0.2774601800216037,1.2167980167671195,2.0,1.0,0.3083803149458973,13.755471881575948,1.2221883403474296,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.180466265688501,0.6625117756975768,0.7314148922530593,0.29135687816906625,0.4226015379896387,3.004010180802497,1.5839763431340017,3.13035982855835e-07,0.3650499990617469,24
1.5442818923846249,1.349937921163736,1.2584214194160468,0.6677730380652855,0.0058683943823739,1.048531690121872,1.337355880667095,1.077095472747738,2.0,1.0,0.32190471612108273,15.307596975065298,1.1815836014505319,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.545551494063573,0.6653122417795259,0.7321440957166593,0.2939897044027736,0.4254360236723078,3.004051527183142,1.5960751152206196,3.2554331866288873e-07,0.36544917795014764,25
1.798387703968555,1.257222000390956,-0.8426045707853693,-0.3856010906094388,0.9778665809510266,1.048531690121872,1.2784209879412305,1.1702305020939925,2.0,1.0,0.3228099479154676,15.936519240413155,1.1823803891153695,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.906742561230865,0.6678574776455064,0.73273447843589,0.29635286269846595,0.42798911982114457,3.0043553167081134,1.6047072869184953,3.304691580641136e-07,0.3657882858422517,26
-0.444372285228742,0.2373468718903769,-1.0263008322237446,-1.6165101847911394,-1.4006701579463825,0.9679052570126332,-0.2774601800216037,-1.193070867567213,1.0,0.0,0.31954059118853523,16.317609518893633,1.1994985114023,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.255293189292449,0.670038320203575,0.7339241902810131,0.29847620673730035,0.4305709441679113,3.0065708352314764,1.615345541136105,3.320771196802781e-07,0.36640710423646694,27
0.859301008984465,-0.2725906923599126,1.1206492233372654,0.3245387714184652,-0.565895244775657,-0.5639969720629042,0.9130246530408678,0.3203733593094209,2.0,1.0,0.3075280621951699,16.137857059233557,1.2296421156395931,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.572527613218917,0.6716483896871167,0.7363313789642075,0.30020602530246787,0.43301477219363926,3.014273198000052,1.6230130356987156,3.47235632909421e-07,0.3676327300141588,28
-0.3449395763480737,-0.7361702962238122,-1.0837059139232368,-0.5868073848506783,-0.748859609306227,0.7605801433031619,-0.4660518367443715,0.3785827526508298,1.0,0.0,0.30573041124430533,16.567098734484144,1.2393030041120507,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.882685238090132,0.6730758674923564,0.7389920195886602,0.3016538470279161,0.4350852633406666,3.0227283406629977,1.6324505881075828,3.612538501352585e-07,0.36898848339710877,29
0.9808298753941708,-0.1103378310075477,0.6040034880418352,-0.1252164745325406,2.1442644048334096,2.3385546198696927,1.1369772453991545,-0.5178419048068688,2.0,1.0,0.3054075880396783,17.007329862282653,1.2433319941221077,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.18684005889655,0.6743992814776507,0.7416235103757569,0.3027331018161809,0.43681127116794155,3.0317273273027845,1.6393145259114144,3.7041370635377225e-07,0.37034746614549924,30
0.6162432761650536,-0.2841801824565101,0.2366109651650848,0.1825107990128844,-0.7717301548725481,-1.2781168081733052,-0.1949513302053928,0.3087314806411391,1.0,0.0,0.2982062469194837,17.084332546535535,1.2654117565913494,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.473855945594583,0.6753383262818801,0.7450182464115597,0.30352035627834595,0.438305156823776,3.043443329014159,1.6477517580504828,3.968555414902739e-07,0.37207573611551775,31
0.4394740159327542,0.7472844361406664,1.0976871906574686,0.8571436679393933,-0.0284374239671079,-0.4948886008264138,0.1704450046949697,0.1690289366217574,2.0,1.0,0.29393645378064903,17.266528467363713,1.2775964153075292,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.748626961899866,0.6761020754070117,0.7487396133205231,0.3043569347046131,0.43990502551091876,3.0569273277209117,1.6539383175926243,4.2981042456997367e-07,0.37396929646068877,32
-1.151449326157939,-0.9100126476727746,-0.4637310315687205,-0.0542024883297502,-1.0347414288852423,-0.6676595289176399,-0.1595903945698738,-0.7157538421676594,1.0,0.0,0.3038131528539749,18.610316356465564,1.247539385354596,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.047466034462463,0.6771414144184595,0.7512290671278828,0.30521673312572956,0.4410497393226284,3.065247273813955,1.6615324653265073,4.5660697308693966e-07,0.37524456904298364,33
-1.449747452799944,0.3068838124699618,-0.6015032276475019,-2.492349347958888,-0.4515425169440508,-0.2645273633714458,-1.4915189701744211,-0.4247068754606143,1.0,0.0,0.3068695009542248,19.5213730582541,1.242834017604208,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.35552212339751,0.6782196102364114,0.7532404027583656,0.30615832693585454,0.4422931003575344,3.0715181750034612,1.6704100022940376,4.7279233487657686e-07,0.37626111816766494,34
0.0638393379391183,-1.3388237812468815,0.316978079544374,-0.8826989940289717,0.2002680316961044,-0.4948886008264138,-0.925744000006118,-0.1103761514170057,1.0,0.0,0.30793909497744404,20.075309029855983,1.244568256012127,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.661801749296323,0.6791416736083793,0.7552142286705982,0.3069753997586983,0.4432903457614719,3.077692530689464,1.6771929498475502,4.867911447555871e-07,0.37724271783457297,35
0.0527912591745996,0.2373468718903769,1.4765607298741172,0.4902380725583095,0.1888327589129438,1.8317598974687632,0.8423027817698299,0.075893907275503,2.0,1.0,0.3113116915957286,20.943062372387434,1.2352084085276134,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.975170099937744,0.6801021820792688,0.7567839626306951,0.3079922379239445,0.4444190747325813,3.0823926994185444,1.6851422768579662,4.976312520501088e-07,0.37803770693964167,36
-0.9083915933385276,0.712515965850874,-1.221478110002018,-0.6341500423192052,-1.080482520017885,-1.4969599837555247,-0.4071169440185065,0.9956023220697652,1.0,0.0,0.3114798468890155,21.531441675861483,1.2379134841055062,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10.287501764151898,0.6810135889808346,0.7582985204309307,0.3089638981719004,0.4455215836635419,3.0869512640955885,1.6912394354097824,5.061788255093362e-07,0.378795758180671,37
0.9587337178651334,-0.2610012022633151,-0.2685537537904469,-0.3145871044066484,-0.0970490606660716,0.5417369677209423,1.2666340093960573,-0.0638086367438785,1.0,1.0,0.302472418891911,21.423691862898774,1.2597242660105528,0.8946680003077633,0.008771929824561403,0.94598640949109,0.8501144982145408,0.8470878991846725,0.8509659391457245,0.8492647594126543,0.8501144982145408,0.9736842105263158,10.580559398329447,0.6816432868757958,0.7604535941706697,0.3098128535610594,0.4466486275989804,3.094156896360548,1.6984007324311705,5.341894950338422e-07,0.3798825977356666,38
-1.1072570110998643,-0.0408008904279628,-0.8081615217656739,-0.8471920009275765,-1.149094156716849,-0.1147925590257166,-1.0554007640030207,0.0642520286072212,1.0,0.0,0.3083631697366841,22.52925079823995,1.244777943597343,0.8973826339842127,0.008547008547008546,0.9475174274260366,0.8528292042366645,0.8499335628621784,0.854455777657652,0.8512088118591024,0.8528292042366645,0.9743589743589743,10.886936100891255,0.6824158636569743,0.762017286316019,0.31065259865393796,0.44752226745118845,3.0990405340938936,1.7039127321694105,5.578966478656829e-07,0.3806627210478709,39
-0.5106607578158543,1.7671595646412457,0.7073326351009213,1.0465142978135011,0.0516094855150164,2.1312295061602216,1.6556043013867658,-0.8438145075187591,2.0,1.0,0.3090199484256509,23.084055606917165,1.2447642996362998,0.8999407933688574,0.008333333333333333,0.948752461707373,0.8557693561998522,0.8530115842763766,0.8565427071334994,0.8549974004848316,0.8557693561998523,0.975,11.191864088541903,0.683126276588891,0.7635438276366291,0.3112756374015554,0.44821279483242027,3.1038724146555885,1.7103991319207386,5.741153309719681e-07,0.3814346397609295,40
-0.0687376072351061,-0.6666333556442273,-0.4178069662091267,1.271391920789004,1.446712765060612,-0.0341661259164778,2.386396971187491,0.2738058446362937,2.0,1.0,0.30343435197621926,22.930468235391082,1.263463911585604,0.9023809523809524,0.008130081300813009,0.9499999999999998,0.8584733115675157,0.8558385499183762,0.8584733115675157,0.8584733115675157,0.8584733115675157,0.975609756097561,11.478171506757738,0.6836146423220306,0.7656160220522334,0.31157155353913785,0.44872846773743297,3.111133764456333,1.715407681742269,5.922811499853538e-07,0.3824958808837217,41
-0.6100934666965226,0.9327162776862264,0.42030722660346,0.3837170932541239,0.9435607626015448,-0.529442786444659,0.7951548675891379,0.6812715980261567,2.0,1.0,0.29897030428344246,23.011212875468942,1.2759804094698273,0.9047106173119438,0.007936507936507936,0.9512491861435005,0.8609703734788631,0.8584460585320872,0.8602659587698437,0.8616759427301853,0.8609703734788631,0.9761904761904762,11.752767729822288,0.6839747647321853,0.7679746812158177,0.3118548642230976,0.4493024470332405,3.1198345316571965,1.719147013874916,6.125875681501625e-07,0.3837122962713349,42
-0.4001799701706672,0.7936423965270564,1.75210512203168,0.2180177921142796,1.4238422194942908,1.474699979413563,0.5122673825049863,0.0875357859437848,2.0,1.0,0.30237018425492485,23.878698533059552,1.2658821603900787,0.9069359991755127,0.007751937984496124,0.9524911255204245,0.8632850582324839,0.8608604708697688,0.8619361469407149,0.8646381981755685,0.863285058232484,0.9767441860465116,12.034766120595249,0.6844281651247781,0.769908585200303,0.3122600085294026,0.4499292813328738,3.1271412402500007,1.7217932214502398,6.274215505511715e-07,0.3847227891142077,43
-0.3780838126416298,-1.2345183703775042,-0.8540855871252677,-2.1491150813120674,1.2866189460963633,-1.128382003827576,-1.538666884355113,-0.7390375995042229,1.0,0.0,0.3052704685818357,24.878111151870872,1.2594809859110299,0.909046190171676,0.007575757575757576,0.9535140707169317,0.865771995218497,0.8634518093595221,0.8651266050161196,0.866418349070532,0.865771995218497,0.9772727272727273,12.326660325851513,0.6849586948191504,0.7715214526641199,0.31274507913920263,0.4506584920577074,3.132807623952449,1.725307289155539,6.387920076930747e-07,0.38555149266202754,44
0.1853682043488241,0.1098624808278045,-1.0033387995439476,-1.048398295168816,-0.897518155487315,-1.301152931918802,-1.4561580345389022,-1.3444152902548765,1.0,0.0,0.310564961786425,26.2370901068004,1.2438673648968779,0.9110671936758893,0.007407407407407408,0.9545454545454547,0.8680767938866407,0.86585079340674,0.8680767938866407,0.8680767938866407,0.8680767938866406,0.9777777777777777,12.635780987650378,0.6855848843786981,0.7725594799505596,0.3132904082551154,0.451289843296469,3.1360297326946087,1.729631359648815,6.470382450152017e-07,0.386084192406871,45
-0.7979108056933406,-2.3471094196508635,-1.3133262407212056,0.7151156955338125,-1.2405763389821336,-0.1032744971529682,-1.2086314850902695,-0.3082880887777963,1.0,0.0,0.31285040359744676,27.093659940519935,1.239133726009579,0.9130042531254028,0.007246376811594203,0.9555779582009353,0.870220135553578,0.8680795429519735,0.8708144519498577,0.8696266298261642,0.870220135553578,0.9782608695652174,12.950082704017108,0.686213149132911,0.7734168409400506,0.31387698660140534,0.45198788209835,3.1384637024592603,1.734712606661287,6.550307309107298e-07,0.38651712393571236,46
-0.5769492304029665,-0.6666333556442273,0.0529147037267096,1.0228429690792376,-0.4401072441608902,-1.416333550646286,-0.5367737080154094,-1.2862058969134675,1.0,0.0,0.31292364339524026,27.596870851512804,1.2424385267990383,0.914861778372844,0.0070921985815602835,0.956605476337358,0.8722195982473773,0.8701568161378412,0.8733631132435934,0.8710790737980694,0.8722195982473773,0.9787234042553191,13.261716494389356,0.6867640010878873,0.7743138154125623,0.31441507833951804,0.45262651410396165,3.1410759493866203,1.7386911055739378,6.614949529716778e-07,0.38696293769804324,47
0.6493875124586097,2.3582235595677177,2.2687508573271105,1.141199612750555,-1.526458158561149,0.622363400830181,0.3236757257822185,0.4018665099873935,2.0,1.0,0.31219331960272284,27.957585407587587,1.2457417908149166,0.9166320715552704,0.006944444444444444,0.9574664554233745,0.8743538039269251,0.8723721108460587,0.8749021432400634,0.8738061515195762,0.8743538039269252,0.9791666666666666,13.567880430080985,0.6872613534727327,0.7753213351917928,0.31469708315670053,0.4530580411129061,3.144193097509035,1.7433718892541166,6.647223577522863e-07,0.3874707386294968,48
-0.6211415454610413,0.2721153421801693,0.3858641775837647,-1.273275918144319,-3.3103607127342056,-2.3492965623389064,-0.5839216221961013,-0.4014231181240507,1.0,0.0,0.31151568168082383,28.419958000107005,1.2468312642077968,0.9183390042358169,0.006802721088435374,0.9584069852847078,0.8762200463500315,0.8743076226156772,0.8772766302965259,0.8751660044220284,0.8762200463500315,0.9795918367346939,13.870984053959068,0.6877390073416354,0.776375246122413,0.31505109346182114,0.4537610575088096,3.147526601569772,1.7470452940085741,6.654394410195671e-07,0.38799724710382394,49
1.0250221904522456,-0.6086859051612399,2.039130530529141,0.2298534564814113,1.1951367638310784,0.104050616556503,1.1487642239443274,-0.6924700848310957,2.0,1.0,0.3106514611381469,28.858341418162702,1.2509331697437998,0.9199693343555215,0.006666666666666667,0.9592009986131336,0.8782063702756282,0.8763659940174132,0.8787138850047489,0.8776994414539943,0.8782063702756282,0.98,14.170731201243141,0.6881424781716251,0.7774807137275509,0.3153571426866592,0.4544264063951258,3.1511079596487206,1.751371762572853,6.649109359076897e-07,0.38855378842554056,50
0.7046279062812032,-0.2957696725531076,1.8095102037311723,1.5554478656001658,0.7491611252878142,-0.7828401476451239,0.5712022752308512,-0.0055992434024695,2.0,1.0,0.3094415764346724,29.210309594193383,1.2559524760128256,0.9215384615384615,0.006535947712418301,0.96,0.8800642271398472,0.8782897018534525,0.8800642271398472,0.8800642271398472,0.8800642271398472,0.9803921568627451,14.465624895222557,0.6884944670671553,0.7786671258200263,0.3156283175907044,0.4550722407315481,3.155105447627174,1.7547744178902678,6.638975087885125e-07,0.38915491503924016,51
-0.1681703161157744,0.1330414610209995,-0.5900222113076035,-0.87086332966184,-0.4972836080766933,0.7720982051759103,0.0525752192432398,-0.6808282061628139,1.0,0.0,0.305840893700462,29.28997369841224,1.2675311419837683,0.923049613916748,0.006410256410256411,0.9607996689118732,0.8818065597925907,0.880092459575256,0.8822776586939768,0.8813359637164379,0.8818065597925908,0.9807692307692307,14.75070852605313,0.6887439230445644,0.7801068810095378,0.31581161754974085,0.45563014358960535,3.1600868348400843,1.7587858468197342,6.66342731813437e-07,0.3898782281699723,52
-0.8310550419868967,-1.037497038735347,-0.3833639171894313,-0.2790801113052532,-1.652246159175916,-0.3797079820989298,0.5358413395953322,-1.961434859673812,1.0,0.0,0.3078354895932401,30.068880495009275,1.2641214839500379,0.9245055607297431,0.006289308176100628,0.9615963222890618,0.883444580260772,0.8817861270483329,0.8843546936013129,0.8825363382389283,0.883444580260772,0.9811320754716981,15.039730638674943,0.689034759657989,0.7813932789222527,0.31600532121485797,0.4561564003930188,3.1644665441184228,1.7619470890530504,6.670548503421055e-07,0.39051968566712997,53
0.1190797317617118,-0.6782228457408248,-1.1066679466030336,-1.2496045894100556,-0.6345068814746208,-1.7733934687014865,0.2293798974208346,-0.9951589302064224,1.0,0.0,0.31194682382171773,31.21245756868708,1.2528377023052237,0.9259087396680288,0.006172839506172839,0.9623868514057907,0.8849880541096704,0.8833810184492723,0.8863083368017327,0.88367169906561,0.8849880541096704,0.9814814814814815,15.339225581823316,0.689389883494538,0.7823509464926068,0.3162259049400593,0.4565946828133291,3.1675690697405545,1.7643543679741782,6.664732957281927e-07,0.39099022917093007,54
1.50008957732655,2.2655076387949378,0.8451048311797027,1.460762550663112,-0.0627432423165897,0.5187008439754455,0.9955335028570786,-0.2035111807632601,2.0,1.0,0.3151075003928842,32.3916184253632,1.2424065072762165,0.9272522412188311,0.006060606060606061,0.9630146021908932,0.8867190462814465,0.8851684571045182,0.8875671290232306,0.8858725827022508,0.8867190462814465,0.9818181818181818,15.649269088069495,0.6897972277615542,0.7830067604761751,0.31650622587312927,0.45703760522820647,3.1694760228476366,1.767323460129343,6.65194418327836e-07,0.3913162470234686,55
0.4394740159327542,0.051915030344817,1.8898773181104616,0.5730877231282316,1.6982887662901456,1.6705070312502857,0.8658767388601758,0.0060426352658122,2.0,1.0,0.31948417663863743,33.735014329093275,1.2285525445423746,0.9285494957129697,0.005952380952380952,0.9636485911806199,0.8883460672052379,0.886847417659095,0.8887552080976631,0.8879373028377375,0.8883460672052379,0.9821428571428571,15.972228824516348,0.6902730794702133,0.7833165571408142,0.3168913562545311,0.45751585552669555,3.1700464777036395,1.7708242683810074,6.632832169928202e-07,0.3914744870203348,56
